2,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-04-12,2110,4700 QUIET WOODS LN,FAIRFAX,VA,22033
3,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-04-12,2110,4700 QUIET WOODS LN,FAIRFAX,VA,22033
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-04-12,2156,9700 RHAPSODY DR,VIENNA,VA,22181
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1950,6400 KATHERINE ANN LN,SPRINGFIELD,VA,22150
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,2137,2200 QUARTERMASTER LN,RESTON,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2209,6700 KENNEDY LN,FALLS CHURCH,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,2158,5600 BISMACH DR,ALEXANDRIA,VA,22312
2,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,2133,4200 FAIRFAX CORNER AVE,FAIRFAX,VA,22030
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-04-12,2133,4200 FAIRFAX CORNER AVE,FAIRFAX,VA,22030
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-04-12,1929,6100 FRANCONIA RD,ALEXANDRIA,VA,22310
1,SERV-37,SERVICE - MISSING JUVENILE,2023-04-12,2229,13900 ROCKLAND VILLAGE DR,CHANTILLY,VA,20151
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2200,2200 GINGELL PL,HERNDON,VA,20170
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-04-12,2249,1600 BELLE VIEW BLVD,ALEXANDRIA,VA,22307
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,2249,1600 BELLE VIEW BLVD,ALEXANDRIA,VA,22307
1,ABDCT-100-1,ABDUCTION - KIDNAPPING/ABDUCTION,2023-04-12,2015,11800 FREEDOM DR,RESTON,VA,20190
2,ASSLT-13A-1,ASSAULT - AGGRAVATED,2023-04-12,2015,11800 FREEDOM DR,RESTON,VA,20190
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,2157,6900 ASHBURY DR,SPRINGFIELD,VA,22152
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2307,9500 4TH PL,LORTON,VA,22079
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2118,5900 PARKRIDGE LN,ALEXANDRIA,VA,22310
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-04-12,2123,8100 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SERV-11,SERVICE - NATURAL DEATH,2023-04-12,2205,2900 CENTREVILLE RD,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,,2400 LEYLAND RIDGE RD,HERNDON,VA,20171
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,2332,4500 JOHN TYLER CT,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1952,6900 HIGHLAND ST,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,2300,2100 MAGER DR,HERNDON,VA,20170
2,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2354,4100 HUMMER RD,ANNANDALE,VA,22003
1,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-04-12,2354,4100 HUMMER RD,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,2355,4300 WEDGEWOOD DR,ANNANDALE,VA,22003
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-04-12,2303,2100 FREDA DR,VIENNA,VA,22181
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,2350,8600 MONACAN CT,LORTON,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,2000,13000 LAUREL TREE LN,HERNDON,VA,20171
2,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-04-12,2000,13000 LAUREL TREE LN,HERNDON,VA,20171
1,FRAUD-26C-1,FRAUD - IMPERSONATION,2023-04-12,1200,12000 MARKET ST,RESTON,VA,20190
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-04-12,1200,2800 WINCHESTER WAY,FALLS CHURCH,VA,22042
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,2023-04-12,1407,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-04-12,1358,5900 WOODLEY RD,MCLEAN,VA,22101
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2023-04-12,1200,5400 CHARLESTON WOODS DR,FAIRFAX,VA,22032
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-04-12,2100,5800 ROCKDALE CT,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1455,11400 SOUTH LAKES DR,RESTON,VA,20191
